warnlist__name,warnlist__url,warnlist__additional_info,journal__id,journal__issn,journal__display_name,journal__works_count,journal__cited_by_count,journal__country_code,journal__works_api_url,article__id,article__doi,article__title,article__publication_year,article__publication_date,article__cited_by_count,article__is_retracted,article__journal,article__primary_topic,article__primary_field,author__id,author__display_name,author__orcid,institution__id,institution__display_name,institution__ror,institution__country_code,institution__type
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2127778721,https://doi.org/10.1155/2014/620529,Local Fractional Sumudu Transform with Application to IVPs on Cantor Sets,2014,2014-01-01,82,False,Abstract and Applied Analysis,Image Denoising Techniques and Algorithms,Computer Science,https://openalex.org/A5079512627,H. M. Srivastava,https://orcid.org/0000-0002-9277-8092,https://openalex.org/I212119943,University of Victoria,https://ror.org/04s5mat29,CA,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2127778721,https://doi.org/10.1155/2014/620529,Local Fractional Sumudu Transform with Application to IVPs on Cantor Sets,2014,2014-01-01,82,False,Abstract and Applied Analysis,Image Denoising Techniques and Algorithms,Computer Science,https://openalex.org/A5038416885,Alireza Khalili Golmankhaneh,https://orcid.org/0000-0002-5008-0163,https://openalex.org/I4210163840,Islamic Azad University of Urmia,https://ror.org/05km8ys10,IR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2127778721,https://doi.org/10.1155/2014/620529,Local Fractional Sumudu Transform with Application to IVPs on Cantor Sets,2014,2014-01-01,82,False,Abstract and Applied Analysis,Image Denoising Techniques and Algorithms,Computer Science,https://openalex.org/A5030756029,Dumitru Băleanu,https://orcid.org/0000-0002-0286-7244,https://openalex.org/I185163786,King Abdulaziz University,https://ror.org/02ma4wv74,SA,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2127778721,https://doi.org/10.1155/2014/620529,Local Fractional Sumudu Transform with Application to IVPs on Cantor Sets,2014,2014-01-01,82,False,Abstract and Applied Analysis,Image Denoising Techniques and Algorithms,Computer Science,https://openalex.org/A5030756029,Dumitru Băleanu,https://orcid.org/0000-0002-0286-7244,https://openalex.org/I4210142834,Institute of Space Science,https://ror.org/054a6wv56,RO,facility
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2127778721,https://doi.org/10.1155/2014/620529,Local Fractional Sumudu Transform with Application to IVPs on Cantor Sets,2014,2014-01-01,82,False,Abstract and Applied Analysis,Image Denoising Techniques and Algorithms,Computer Science,https://openalex.org/A5030756029,Dumitru Băleanu,https://orcid.org/0000-0002-0286-7244,https://openalex.org/I106245021,Çankaya University,https://ror.org/056wqre19,TR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2127778721,https://doi.org/10.1155/2014/620529,Local Fractional Sumudu Transform with Application to IVPs on Cantor Sets,2014,2014-01-01,82,False,Abstract and Applied Analysis,Image Denoising Techniques and Algorithms,Computer Science,https://openalex.org/A5100704049,Xiao‐Jun Yang,https://orcid.org/0000-0003-0009-4599,https://openalex.org/I25757504,China University of Mining and Technology,https://ror.org/01xt2dr21,CN,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W1997294134,https://doi.org/10.1155/2013/287382,Complex Atanassov's Intuitionistic Fuzzy Relation,2013,2013-01-01,82,False,Abstract and Applied Analysis,Multi-Criteria Decision Making,Decision Sciences,https://openalex.org/A5016035295,Abd Ulazeez Alkouri,https://orcid.org/0000-0002-7689-4720,https://openalex.org/I885383172,National University of Malaysia,https://ror.org/00bw8d226,MY,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W1997294134,https://doi.org/10.1155/2013/287382,Complex Atanassov's Intuitionistic Fuzzy Relation,2013,2013-01-01,82,False,Abstract and Applied Analysis,Multi-Criteria Decision Making,Decision Sciences,https://openalex.org/A5039600267,Abdul Razak Salleh,,https://openalex.org/I885383172,National University of Malaysia,https://ror.org/00bw8d226,MY,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2066188468,https://doi.org/10.1155/2011/649248,A Study on the Fermionic -Adic -Integral Representation on Associated with Weighted -Bernstein and -Genocchi Polynomials,2011,2011-01-01,81,False,Abstract and Applied Analysis,Arithmetic of Multiple Zeta Values and Related Functions,Mathematics,https://openalex.org/A5025679750,Serkan Aracı,https://orcid.org/0000-0002-3950-6864,https://openalex.org/I59738393,Gaziantep University,https://ror.org/020vvc407,TR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2066188468,https://doi.org/10.1155/2011/649248,A Study on the Fermionic -Adic -Integral Representation on Associated with Weighted -Bernstein and -Genocchi Polynomials,2011,2011-01-01,81,False,Abstract and Applied Analysis,Arithmetic of Multiple Zeta Values and Related Functions,Mathematics,https://openalex.org/A5031382241,Dilek Erdal,,https://openalex.org/I59738393,Gaziantep University,https://ror.org/020vvc407,TR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2066188468,https://doi.org/10.1155/2011/649248,A Study on the Fermionic -Adic -Integral Representation on Associated with Weighted -Bernstein and -Genocchi Polynomials,2011,2011-01-01,81,False,Abstract and Applied Analysis,Arithmetic of Multiple Zeta Values and Related Functions,Mathematics,https://openalex.org/A5083312753,Jong Jin Seo,https://orcid.org/0009-0001-9860-5109,https://openalex.org/I8991828,Pukyong National University,https://ror.org/0433kqc49,KR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2087961804,https://doi.org/10.1155/2012/541761,On Some Solvable Difference Equations and Systems of Difference Equations,2012,2012-01-01,80,False,Abstract and Applied Analysis,Theory and Applications of Fractional Differential Equations,Mathematics,https://openalex.org/A5001104212,Stevo Stević,https://orcid.org/0000-0002-7202-9764,https://openalex.org/I4210120676,Mathematical Institute,https://ror.org/02fhy7464,SK,facility
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2087961804,https://doi.org/10.1155/2012/541761,On Some Solvable Difference Equations and Systems of Difference Equations,2012,2012-01-01,80,False,Abstract and Applied Analysis,Theory and Applications of Fractional Differential Equations,Mathematics,https://openalex.org/A5001104212,Stevo Stević,https://orcid.org/0000-0002-7202-9764,https://openalex.org/I1338511612,Serbian Academy of Sciences and Arts,https://ror.org/05m1y4204,RS,government
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2087961804,https://doi.org/10.1155/2012/541761,On Some Solvable Difference Equations and Systems of Difference Equations,2012,2012-01-01,80,False,Abstract and Applied Analysis,Theory and Applications of Fractional Differential Equations,Mathematics,https://openalex.org/A5007303747,Josef Diblı́k,https://orcid.org/0000-0001-5009-316X,https://openalex.org/I60587646,Brno University of Technology,https://ror.org/03613d656,CZ,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2087961804,https://doi.org/10.1155/2012/541761,On Some Solvable Difference Equations and Systems of Difference Equations,2012,2012-01-01,80,False,Abstract and Applied Analysis,Theory and Applications of Fractional Differential Equations,Mathematics,https://openalex.org/A5052646054,Bratislav Iričanin,https://orcid.org/0000-0001-7457-7716,https://openalex.org/I4068193,University of Belgrade,https://ror.org/02qsmb048,RS,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2087961804,https://doi.org/10.1155/2012/541761,On Some Solvable Difference Equations and Systems of Difference Equations,2012,2012-01-01,80,False,Abstract and Applied Analysis,Theory and Applications of Fractional Differential Equations,Mathematics,https://openalex.org/A5051999267,Zdeněk Šmarda,https://orcid.org/0000-0002-9559-6630,https://openalex.org/I60587646,Brno University of Technology,https://ror.org/03613d656,CZ,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W1996909758,https://doi.org/10.1155/2013/934060,Homotopy Perturbation Method for Fractional Gas Dynamics Equation Using Sumudu Transform,2013,2013-01-01,80,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5084250063,Jagdev Singh,https://orcid.org/0000-0001-6853-4138,https://openalex.org/I150263970,Jagannath University,https://ror.org/0582p8j71,IN,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W1996909758,https://doi.org/10.1155/2013/934060,Homotopy Perturbation Method for Fractional Gas Dynamics Equation Using Sumudu Transform,2013,2013-01-01,80,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5025569523,Adem Kılıçman,https://orcid.org/0000-0002-1217-963X,https://openalex.org/I130343225,Universiti Putra Malaysia,https://ror.org/02e91jd64,MY,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2125576051,https://doi.org/10.1155/2013/351057,Local Fractional Series Expansion Method for Solving Wave and Diffusion Equations on Cantor Sets,2013,2013-01-01,79,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5101732031,Ai-Min Yang,https://orcid.org/0000-0002-6218-826X,https://openalex.org/I39333907,Yanshan University,https://ror.org/02txfnf15,CN,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2125576051,https://doi.org/10.1155/2013/351057,Local Fractional Series Expansion Method for Solving Wave and Diffusion Equations on Cantor Sets,2013,2013-01-01,79,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5101732031,Ai-Min Yang,https://orcid.org/0000-0002-6218-826X,https://openalex.org/I137506752,North China University of Science and Technology,https://ror.org/04z4wmb81,CN,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2125576051,https://doi.org/10.1155/2013/351057,Local Fractional Series Expansion Method for Solving Wave and Diffusion Equations on Cantor Sets,2013,2013-01-01,79,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5100704049,Xiao‐Jun Yang,https://orcid.org/0000-0003-0009-4599,https://openalex.org/I25757504,China University of Mining and Technology,https://ror.org/01xt2dr21,CN,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2125576051,https://doi.org/10.1155/2013/351057,Local Fractional Series Expansion Method for Solving Wave and Diffusion Equations on Cantor Sets,2013,2013-01-01,79,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5080232619,Zheng-Biao Li,,https://openalex.org/I4210105365,Qujing Normal University,https://ror.org/02ad7ap24,CN,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2085064282,https://doi.org/10.1155/2014/124843,Complex Differences and Difference Equations,2014,2014-01-01,79,False,Abstract and Applied Analysis,Complex Differential Equations and Meromorphic Functions,Mathematics,https://openalex.org/A5088221465,Zong-Xuan Chen,https://orcid.org/0000-0003-3948-8325,https://openalex.org/I187400657,South China Normal University,https://ror.org/01kq0pv72,CN,education
